	chrom_region	start_region	end_region	region_number	chrom_gene	start_gene	end_gene	gene_name	gene_number	distance
26035	chr6	95577489	95577989	180607	chr6	95577535	95609452	MANEA	749	46
26036	chr6	95578076	95578576	180608	chr6	95577535	95609452	MANEA	749	541
26043	chr6	96015555	96016055	180642	chr6	96015974	96215612	FUT9	750	419
26044	chr6	96016472	96016972	180643	chr6	96015974	96215612	FUT9	750	498
26097	chr6	96793645	96794145	180769	chr6	96794125	96837477	GPR63	751	480
26098	chr6	96794881	96795381	180770	chr6	96794125	96837477	GPR63	751	756
26214	chr6	104727670	104728170	181978	chr6	104728094	104859919	HACE1	755	424
26215	chr6	104728353	104728853	181979	chr6	104728094	104859919	HACE1	755	259
26225	chr6	106045217	106045717	182140	chr6	106045423	106325791	ATG5	756	206
26226	chr6	106045927	106046427	182141	chr6	106045423	106325791	ATG5	756	504
26281	chr6	108559456	108559956	182690	chr6	108559835	108684774	FOXO3	757	379
26282	chr6	108559991	108560491	182691	chr6	108559835	108684774	FOXO3	757	156
26283	chr6	108560540	108561040	182692	chr6	108559835	108684774	FOXO3	757	705
26317	chr6	108986506	108987006	182789	chr6	108986437	109094819	SESN1	758	69
26318	chr6	108987071	108987571	182790	chr6	108986437	109094819	SESN1	758	634
26364	chr6	110099029	110099529	182945	chr6	110099819	110180004	WASF1	760	790
26365	chr6	110099794	110100294	182946	chr6	110099819	110180004	WASF1	760	25
26376	chr6	110609118	110609618	183028	chr6	110609978	110815958	CDK19	761	860
26413	chr6	110981141	110981641	183087	chr6	110982015	111028263	RPF2	762	874
26414	chr6	110981774	110982274	183088	chr6	110982015	111028263	RPF2	762	241
26419	chr6	111258982	111259482	183113	chr6	111259279	111445354	MFSD4B	763	297
26498	chr6	113856458	113856958	183729	chr6	113857345	113863475	MARCKS	766	887
26499	chr6	113857058	113857558	183730	chr6	113857345	113863475	MARCKS	766	287
26500	chr6	113858068	113858568	183731	chr6	113857345	113863475	MARCKS	766	723
26507	chr6	114055630	114056130	183771	chr6	114055586	114343045	HS3ST5	767	44
26548	chr6	117674483	117674983	184111	chr6	117675469	117710727	NUS1	768	986
26549	chr6	117675161	117675661	184112	chr6	117675469	117710727	NUS1	768	308
26550	chr6	117675894	117676394	184113	chr6	117675469	117710727	NUS1	768	425
26555	chr6	122398751	122399251	184648	chr6	122399551	122433119	HSF2	769	800
26556	chr6	122399263	122399763	184649	chr6	122399551	122433119	HSF2	769	288
26557	chr6	122399780	122400280	184650	chr6	122399551	122433119	HSF2	769	229
26566	chr6	122779255	122779755	184692	chr6	122779716	122784074	FABP7	771	461
26567	chr6	122780016	122780516	184693	chr6	122779716	122784074	FABP7	771	300
26574	chr6	122995302	122995802	184731	chr6	122996235	123072925	CLVS2	772	933
26575	chr6	122995956	122996456	184732	chr6	122996235	123072925	CLVS2	772	279
26576	chr6	122996736	122997236	184733	chr6	122996235	123072925	CLVS2	772	501
26602	chr6	125780797	125781297	185225	chr6	125781161	125932034	NCOA7	773	364
26603	chr6	125781370	125781870	185226	chr6	125781161	125932034	NCOA7	773	209
26622	chr6	127118124	127118624	185389	chr6	127118671	127199481	RSPO3	774	547
26623	chr6	127118789	127119289	185390	chr6	127118671	127199481	RSPO3	774	118
26741	chr6	131134511	131135011	186006	chr6	131135467	131283535	AKAP7	776	956
26742	chr6	131135142	131135642	186007	chr6	131135467	131283535	AKAP7	776	325
26743	chr6	131135724	131136224	186008	chr6	131135467	131283535	AKAP7	776	257
26780	chr6	131574102	131574602	186098	chr6	131573966	131628242	MED23	777	136
26876	chr6	135850802	135851302	186668	chr6	135851701	136195574	PDE7B	782	899
26877	chr6	135851440	135851940	186669	chr6	135851701	136195574	PDE7B	782	261
26878	chr6	135851954	135852454	186670	chr6	135851701	136195574	PDE7B	782	253
26934	chr6	138160947	138161447	187042	chr6	138161939	138344663	ARFGEF3	784	992
26935	chr6	138161663	138162163	187043	chr6	138161939	138344663	ARFGEF3	784	276
26936	chr6	138162224	138162724	187044	chr6	138161939	138344663	ARFGEF3	784	285
27083	chr6	138772647	138773147	187217	chr6	138773509	138793319	CCDC28A	786	862
27084	chr6	138773488	138773988	187218	chr6	138773509	138793319	CCDC28A	786	21
27085	chr6	138774350	138774850	187219	chr6	138773509	138793319	CCDC28A	786	841
27092	chr6	143059644	143060144	187857	chr6	143060496	143341058	AIG1	787	852
27093	chr6	143060167	143060667	187858	chr6	143060496	143341058	AIG1	787	329
27094	chr6	143060869	143061369	187859	chr6	143060496	143341058	AIG1	787	373
27137	chr6	143939949	143940449	187972	chr6	143940300	144064599	PLAGL1	788	351
27138	chr6	143941068	143941568	187973	chr6	143940300	144064599	PLAGL1	788	768
27173	chr6	149565930	149566430	188955	chr6	149566294	149591748	GINM1	789	364
27174	chr6	149566553	149567053	188956	chr6	149566294	149591748	GINM1	789	259
27178	chr6	151240010	151240510	189347	chr6	151239967	151358559	AKAP12	790	43
27276	chr6	157380340	157380840	190459	chr6	157381133	157678157	ZDHHC14	793	793
27277	chr6	157380885	157381385	190460	chr6	157381133	157678157	ZDHHC14	793	248
27278	chr6	157381779	157382279	190461	chr6	157381133	157678157	ZDHHC14	793	646
27379	chr6	160990896	160991396	191217	chr6	160991727	161117385	MAP3K4	796	831
27380	chr6	160991534	160992034	191218	chr6	160991727	161117385	MAP3K4	796	193
27381	chr6	160992195	160992695	191219	chr6	160991727	161117385	MAP3K4	796	468
27382	chr6	160992702	160993202	191220	chr6	160991727	161117385	MAP3K4	796	975
27718	chr6	163413162	163413662	191724	chr6	163414000	163578592	QKI	799	838
27719	chr6	163413764	163414264	191725	chr6	163414000	163578592	QKI	799	236
27720	chr6	163414385	163414885	191726	chr6	163414000	163578592	QKI	799	385
27816	chr6	166929106	166929606	192617	chr6	166929504	166957191	RNASET2	800	398
27868	chr7	816312	816812	193824	chr7	816615	896435	SUN1	803	303
27869	chr7	816998	817498	193825	chr7	816615	896435	SUN1	803	383
27898	chr7	2631477	2631977	194620	chr7	2631986	2664802	TTYH3	804	509
27899	chr7	2632659	2633159	194621	chr7	2631986	2664802	TTYH3	804	673
27940	chr7	5591958	5592458	195457	chr7	5592816	5606655	FSCN1	805	858
27941	chr7	5592537	5593037	195458	chr7	5592816	5606655	FSCN1	805	279
27942	chr7	5593079	5593579	195459	chr7	5592816	5606655	FSCN1	805	263
27943	chr7	5593640	5594140	195460	chr7	5592816	5606655	FSCN1	805	824
27964	chr7	6161874	6162374	195592	chr7	6161776	6272644	CYTH3	807	98
28098	chr7	12210455	12210955	196370	chr7	12211270	12243367	TMEM106B	811	815
28099	chr7	12210978	12211478	196371	chr7	12211270	12243367	TMEM106B	811	292
28100	chr7	12212055	12212555	196372	chr7	12211270	12243367	TMEM106B	811	785
28103	chr7	16753472	16753972	196961	chr7	16753755	16784536	TSPAN13	812	283
28104	chr7	16754122	16754622	196962	chr7	16753755	16784536	TSPAN13	812	367
28135	chr7	20781365	20781865	197464	chr7	20782283	20786886	SP8	815	918
28143	chr7	21542753	21543253	197578	chr7	21543039	21901839	DNAH11	816	286
28144	chr7	21543396	21543896	197579	chr7	21543039	21901839	DNAH11	816	357
28272	chr7	24283246	24283746	198034	chr7	24284188	24291862	NPY	820	942
28273	chr7	24283810	24284310	198035	chr7	24284188	24291862	NPY	820	378
28274	chr7	24284366	24284866	198036	chr7	24284188	24291862	NPY	820	178
28275	chr7	24284875	24285375	198037	chr7	24284188	24291862	NPY	820	687
28282	chr7	26666697	26667197	198673	chr7	26667068	26995239	SKAP2	821	371
28283	chr7	26667431	26667931	198674	chr7	26667068	26995239	SKAP2	821	363
28328	chr7	28298832	28299332	199066	chr7	28299321	28825894	CREB5	822	489
28608	chr7	29806172	29806672	199516	chr7	29806486	29917066	WIPF3	824	314
28609	chr7	29806859	29807359	199517	chr7	29806486	29917066	WIPF3	824	373
28610	chr7	29807394	29807894	199518	chr7	29806486	29917066	WIPF3	824	908
28649	chr7	31686934	31687434	200095	chr7	31687215	31708455	PPP1R17	825	281
28650	chr7	31687592	31688092	200096	chr7	31687215	31708455	PPP1R17	825	377
28661	chr7	33903535	33904035	200429	chr7	33904308	34156427	BMPER	826	773
28662	chr7	33904080	33904580	200430	chr7	33904308	34156427	BMPER	826	228
28663	chr7	33905049	33905549	200431	chr7	33904308	34156427	BMPER	826	741
28726	chr7	38177910	38178410	201291	chr7	38178222	38230671	STARD3NL	827	312
28727	chr7	38178524	38179024	201292	chr7	38178222	38230671	STARD3NL	827	302
28728	chr7	38179084	38179584	201293	chr7	38178222	38230671	STARD3NL	827	862
28743	chr7	39949393	39949893	201559	chr7	39950121	40099580	CDK13	828	728
28744	chr7	39949900	39950400	201560	chr7	39950121	40099580	CDK13	828	221
28745	chr7	39950406	39950906	201561	chr7	39950121	40099580	CDK13	828	285
28950	chr7	43111788	43112288	202073	chr7	43112629	43566001	HECW1	830	841
28951	chr7	43112341	43112841	202074	chr7	43112629	43566001	HECW1	830	288
28952	chr7	43113032	43113532	202075	chr7	43112629	43566001	HECW1	830	403
29029	chr7	45573580	45574080	202615	chr7	45574140	45723116	ADCY1	832	560
29030	chr7	45574097	45574597	202616	chr7	45574140	45723116	ADCY1	832	43
29031	chr7	45574672	45575172	202617	chr7	45574140	45723116	ADCY1	832	532
29067	chr7	49773169	49773669	203106	chr7	49773638	49921950	VWC2	834	469
29068	chr7	49773730	49774230	203107	chr7	49773638	49921950	VWC2	834	92
29069	chr7	49774379	49774879	203108	chr7	49773638	49921950	VWC2	834	741
29179	chr7	55018093	55018593	203712	chr7	55019017	55211628	EGFR	836	924
29180	chr7	55018762	55019262	203713	chr7	55019017	55211628	EGFR	836	255
29181	chr7	55019463	55019963	203714	chr7	55019017	55211628	EGFR	836	446
29270	chr7	55951589	55952089	203940	chr7	55951793	56000181	NIPSNAP2	837	204
29271	chr7	55952166	55952666	203941	chr7	55951793	56000181	NIPSNAP2	837	373
29280	chr7	56064009	56064509	203967	chr7	56064002	56080670	SUMF2	838	7
29281	chr7	56064895	56065395	203968	chr7	56064002	56080670	SUMF2	838	893
29303	chr7	65373543	65374043	204063	chr7	65373799	65401135	ZNF92	841	256
29304	chr7	65374237	65374737	204064	chr7	65373799	65401135	ZNF92	841	438
29307	chr7	66204322	66204822	204134	chr7	66205317	66420543	TPST1	842	995
29308	chr7	66204956	66205456	204135	chr7	66205317	66420543	TPST1	842	361
29309	chr7	66205463	66205963	204136	chr7	66205317	66420543	TPST1	842	146
29346	chr7	66994666	66995166	204238	chr7	66995173	67239519	TYW1	844	507
29347	chr7	66995396	66995896	204239	chr7	66995173	67239519	TYW1	844	223
29365	chr7	71131275	71131775	205241	chr7	71132144	71713600	GALNT17	845	869
29366	chr7	71131786	71132286	205242	chr7	71132144	71713600	GALNT17	845	358
29367	chr7	71132696	71133196	205243	chr7	71132144	71713600	GALNT17	845	552
29541	chr7	75092799	75093299	205896	chr7	75092573	75149817	GTF2IRD2B	847	226
29556	chr7	75986293	75986793	205996	chr7	75986831	75994656	TMEM120A	849	538
29563	chr7	76201596	76202096	206024	chr7	76201896	76287288	SRRM3	850	300
29564	chr7	76202172	76202672	206025	chr7	76201896	76287288	SRRM3	850	276
29592	chr7	76301673	76302173	206063	chr7	76302673	76304295	HSPB1	851	1000
29593	chr7	76302243	76302743	206064	chr7	76302673	76304295	HSPB1	851	430
29594	chr7	76303294	76303794	206065	chr7	76302673	76304295	HSPB1	851	621
29598	chr7	77536691	77537191	206208	chr7	77537295	77640069	PTPN12	852	604
29599	chr7	77537471	77537971	206209	chr7	77537295	77640069	PTPN12	852	176
29600	chr7	77538026	77538526	206210	chr7	77537295	77640069	PTPN12	852	731
29617	chr7	80370514	80371014	206710	chr7	80369575	80679277	CD36	853	939
29717	chr7	81946155	81946655	206940	chr7	81946444	82443777	CACNA2D1	855	289
29908	chr7	83363311	83363811	207192	chr7	83363238	83649139	SEMA3E	857	73
30022	chr7	86643611	86644111	207476	chr7	86643914	86864884	GRM3	859	303
30023	chr7	86644271	86644771	207477	chr7	86643914	86864884	GRM3	859	357
30065	chr7	86876108	86876608	207522	chr7	86876906	87059654	KIAA1324L	860	798
30066	chr7	86877767	86878267	207523	chr7	86876906	87059654	KIAA1324L	860	861
30099	chr7	87627564	87628064	207606	chr7	87627548	87832296	RUNDC3B	861	16
30100	chr7	87628081	87628581	207607	chr7	87627548	87832296	RUNDC3B	861	533
30107	chr7	87933945	87934445	207619	chr7	87934143	88202889	ADAM22	862	198
30108	chr7	87934591	87935091	207620	chr7	87934143	88202889	ADAM22	862	448
30145	chr7	88758756	88759256	207715	chr7	88759700	89338528	ZNF804B	863	944
30146	chr7	88759549	88760049	207716	chr7	88759700	89338528	ZNF804B	863	151
30147	chr7	88760121	88760621	207717	chr7	88759700	89338528	ZNF804B	863	421
30204	chr7	90244899	90245399	207864	chr7	90245174	90311063	CFAP69	864	275
30205	chr7	90245492	90245992	207865	chr7	90245174	90311063	CFAP69	864	318
30206	chr7	90246128	90246628	207866	chr7	90245174	90311063	CFAP69	864	954
30209	chr7	91940101	91940601	208165	chr7	91940867	92110673	AKAP9	865	766
30210	chr7	91940666	91941166	208166	chr7	91940867	92110673	AKAP9	865	201
30211	chr7	91941359	91941859	208167	chr7	91940867	92110673	AKAP9	865	492
30223	chr7	92111852	92112352	208178	chr7	92112153	92134803	CYP51A1	866	301
30236	chr7	92528377	92528877	208212	chr7	92528773	92540481	RBM48	869	396
30238	chr7	92528938	92529438	208213	chr7	92528773	92540481	RBM48	869	165
30304	chr7	93232060	93232560	208310	chr7	93232340	93361123	VPS50	872	280
30305	chr7	93232569	93233069	208311	chr7	93232340	93361123	VPS50	872	229
30315	chr7	95404278	95404778	208517	chr7	95404862	95435329	PON2	873	584
30316	chr7	95405166	95405666	208518	chr7	95404862	95435329	PON2	873	304
30378	chr7	97851714	97852214	208925	chr7	97851688	97972985	AC079781.5	876	26
30391	chr7	98106063	98106563	208973	chr7	98106862	98209638	LMTK2	877	799
30392	chr7	98106569	98107069	208974	chr7	98106862	98209638	LMTK2	877	293
30393	chr7	98107376	98107876	208975	chr7	98106862	98209638	LMTK2	877	514
30417	chr7	98616443	98616943	209075	chr7	98617285	98629869	NPTX2	878	842
30418	chr7	98616956	98617456	209076	chr7	98617285	98629869	NPTX2	878	329
30419	chr7	98617979	98618479	209077	chr7	98617285	98629869	NPTX2	878	694
30429	chr7	99438613	99439113	209241	chr7	99438922	99457373	CPSF4	879	309
30430	chr7	99439406	99439906	209242	chr7	99438922	99457373	CPSF4	879	484
30434	chr7	100093464	100093964	209332	chr7	100092728	100101940	MCM7	880	736
30441	chr7	100169296	100169796	209368	chr7	100169606	100177381	GPC2	881	310
30442	chr7	100170321	100170821	209369	chr7	100169606	100177381	GPC2	881	715
30452	chr7	100889595	100890095	209602	chr7	100889994	100896974	ACHE	882	399
30453	chr7	100890193	100890693	209603	chr7	100889994	100896974	ACHE	882	199
30454	chr7	100890954	100891454	209604	chr7	100889994	100896974	ACHE	882	960
30558	chr7	107044323	107044823	210857	chr7	107044705	107161811	PRKAR2B	885	382
30559	chr7	107044911	107045411	210858	chr7	107044705	107161811	PRKAR2B	885	206
30585	chr7	107168422	107168922	210884	chr7	107168961	107202522	HBP1	886	539
30586	chr7	107168967	107169467	210885	chr7	107168961	107202522	HBP1	886	6
30587	chr7	107169468	107169968	210886	chr7	107168961	107202522	HBP1	886	507
30597	chr7	107890872	107891372	210986	chr7	107891162	107931730	DLD	887	290
30598	chr7	107891605	107892105	210987	chr7	107891162	107931730	DLD	887	443
30608	chr7	108146892	108147392	211029	chr7	108147623	108456717	NRCAM	888	731
30702	chr7	111090819	111091319	211397	chr7	111091006	111125454	LRRN3	889	187
30703	chr7	111091465	111091965	211398	chr7	111091006	111125454	LRRN3	889	459
30704	chr7	111091993	111092493	211399	chr7	111091006	111125454	LRRN3	889	987
30839	chr7	114085491	114085991	211885	chr7	114086327	114693772	FOXP2	892	836
30840	chr7	114086074	114086574	211886	chr7	114086327	114693772	FOXP2	892	253
30841	chr7	114086721	114087221	211887	chr7	114086327	114693772	FOXP2	892	394
30940	chr7	116210273	116210773	212126	chr7	116210506	116258783	TES	893	233
30941	chr7	116210925	116211425	212127	chr7	116210506	116258783	TES	893	419
30949	chr7	120272664	120273164	212643	chr7	120273175	120750337	KCND2	894	511
30950	chr7	120273403	120273903	212644	chr7	120273175	120750337	KCND2	894	228
30951	chr7	120273926	120274426	212645	chr7	120273175	120750337	KCND2	894	751
31021	chr7	121872178	121872678	212901	chr7	121873089	122062036	PTPRZ1	895	911
31022	chr7	121872787	121873287	212902	chr7	121873089	122062036	PTPRZ1	895	302
31023	chr7	121873438	121873938	212903	chr7	121873089	122062036	PTPRZ1	895	349
31024	chr7	121874016	121874516	212904	chr7	121873089	122062036	PTPRZ1	895	927
31111	chr7	128738400	128738900	213813	chr7	128739292	128773400	CALU	896	892
31112	chr7	128739027	128739527	213814	chr7	128739292	128773400	CALU	896	265
31113	chr7	128739628	128740128	213815	chr7	128739292	128773400	CALU	896	336
31125	chr7	130485974	130486474	214203	chr7	130486171	130506465	MEST	898	197
31126	chr7	130486495	130486995	214204	chr7	130486171	130506465	MEST	898	324
31182	chr7	136868320	136868820	215569	chr7	136868669	137020255	CHRM2	900	349
31183	chr7	136868895	136869395	215570	chr7	136868669	137020255	CHRM2	900	226
31184	chr7	136869651	136870151	215571	chr7	136868669	137020255	CHRM2	900	982
31249	chr7	137381201	137381701	215666	chr7	137381037	137847092	DGKI	902	164
31400	chr7	139230115	139230615	215951	chr7	139230356	139308236	UBN2	904	241
31401	chr7	139230900	139231400	215952	chr7	139230356	139308236	UBN2	904	544
31481	chr7	141550319	141550819	216401	chr7	141551278	141655244	AGK	907	959
31482	chr7	141551117	141551617	216402	chr7	141551278	141655244	AGK	907	161
31483	chr7	141551808	141552308	216403	chr7	141551278	141655244	AGK	907	530
31507	chr7	142854735	142855235	216555	chr7	142855061	142871094	EPHB6	908	326
31508	chr7	142855248	142855748	216556	chr7	142855061	142871094	EPHB6	908	187
31509	chr7	142855784	142856284	216557	chr7	142855061	142871094	EPHB6	908	723
31525	chr7	146115488	146115988	216802	chr7	146116002	148420998	CNTNAP2	910	514
31526	chr7	146116056	146116556	216803	chr7	146116002	148420998	CNTNAP2	910	54
31527	chr7	146116595	146117095	216804	chr7	146116002	148420998	CNTNAP2	910	593
31841	chr7	149872675	149873175	217400	chr7	149872968	149891204	ATP6V0E2	911	293
31842	chr7	149873630	149874130	217401	chr7	149872968	149891204	ATP6V0E2	911	662
31994	chr7	153886713	153887213	218209	chr7	153887097	154894285	DPP6	913	384
31995	chr7	153887491	153887991	218210	chr7	153887097	154894285	DPP6	913	394
31996	chr7	153887997	153888497	218211	chr7	153887097	154894285	DPP6	913	900
32217	chr7	155296903	155297403	218499	chr7	155297776	155310235	INSIG1	914	873
32218	chr7	155297492	155297992	218500	chr7	155297776	155310235	INSIG1	914	284
32219	chr7	155298052	155298552	218501	chr7	155297776	155310235	INSIG1	914	276
32233	chr7	157138462	157138962	218844	chr7	157138916	157269370	UBE3C	915	454
32234	chr7	157139100	157139600	218845	chr7	157138916	157269370	UBE3C	915	184
32235	chr7	157139727	157140227	218846	chr7	157138916	157269370	UBE3C	915	811
32688	chr8	406624	407124	219551	chr8	406428	477967	FBXO25	917	196
32691	chr8	490181	490681	219555	chr8	489792	545781	TDRP	918	389
32697	chr8	736792	737292	219615	chr8	737596	1708474	DLGAP2	919	804
32698	chr8	737347	737847	219616	chr8	737596	1708474	DLGAP2	919	249
32699	chr8	737985	738485	219617	chr8	737596	1708474	DLGAP2	919	389
32700	chr8	738487	738987	219618	chr8	737596	1708474	DLGAP2	919	891
32963	chr8	1823071	1823571	219906	chr8	1823926	1958641	ARHGEF10	920	855
32964	chr8	1823597	1824097	219907	chr8	1823926	1958641	ARHGEF10	920	329
32965	chr8	1824115	1824615	219908	chr8	1823926	1958641	ARHGEF10	920	189
32966	chr8	1824812	1825312	219909	chr8	1823926	1958641	ARHGEF10	920	886
33298	chr8	6708040	6708540	220577	chr8	6708642	6761503	AGPAT5	922	602
33299	chr8	6708816	6709316	220578	chr8	6708642	6761503	AGPAT5	922	174
